movieId,Community,title,genres
4008,17,Born on the Fourth of July (1989),Drama|War
861,10,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller
565,9,,
3108,7,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance
3884,9,"Crew, The (2000)",Comedy
3072,15,Moonstruck (1987),Comedy|Romance
1233,17,"Boot, Das (Boat, The) (1981)",Action|Drama|War
79185,16,Knight and Day (2010),Action|Comedy|Romance
2924,29,Drunken Master (Jui kuen) (1978),Action|Comedy
704,7,"Quest, The (1996)",Action|Adventure
4537,6,Running on Empty (1988),Drama
671,8,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi
538,8,Six Degrees of Separation (1993),Drama
3398,20,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical
6440,5,Barton Fink (1991),Drama|Thriller
2467,6,"Name of the Rose, The (Name der Rose, Der) (1986)",Crime|Drama|Mystery|Thriller
6656,18,Attack of the Puppet People (1958),Horror|Sci-Fi
26999,2,"Lion King II: Simba's Pride, The (1998)",Adventure|Animation|Children|Musical|Romance
1799,1,Suicide Kings (1997),Comedy|Crime|Drama|Mystery|Thriller
62970,8,Tin Man (2007),Adventure|Fantasy|Sci-Fi
38061,22,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller
501,10,Naked (1993),Drama
7165,2,"Company, The (2003)",Drama|Musical
7013,1,"Night of the Hunter, The (1955)",Drama|Film-Noir|Thriller
168366,12,Beauty and the Beast (2017),Fantasy|Romance
1499,32,Anaconda (1997),Action|Adventure|Thriller
3783,11,Croupier (1998),Crime|Drama
181065,13,Jack Whitehall: At Large (2017),Comedy
3468,11,"Hustler, The (1961)",Drama
74677,2,"Yes Men Fix the World, The (2009)",Documentary
1273,14,Down by Law (1986),Comedy|Drama|Film-Noir
142,15,,
4439,5,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo) (1981),Drama
128842,6,Dragonheart 3: The Sorcerer's Curse (2015),Action|Adventure|Fantasy
2367,29,King Kong (1976),Adventure|Fantasy|Romance|Sci-Fi|Thriller
80584,21,"Patrik Age 1.5 (Patrik 1,5) (2008)",Comedy|Drama|Romance
1135,15,Private Benjamin (1980),Comedy
61240,22,Let the Right One In (Låt den rätte komma in) (2008),Drama|Fantasy|Horror|Romance
1334,32,"Blob, The (1958)",Horror|Sci-Fi
7368,4,Never Die Alone (2004),Crime|Drama|Thriller
1686,20,Red Corner (1997),Crime|Thriller
56251,19,Futurama: Bender's Big Score (2007),Animation|Comedy|Sci-Fi
1175,21,Delicatessen (1991),Comedy|Drama|Romance
2151,16,"Gods Must Be Crazy II, The (1989)",Comedy
4654,29,Road House (1989),Action|Drama
55872,13,August Rush (2007),Drama|Musical
3937,7,Runaway (1984),Sci-Fi|Thriller
3117,17,Ride with the Devil (1999),Drama|Romance|War
205,22,Unstrung Heroes (1995),Comedy|Drama
56286,7,I'm Not There (2007),Drama
97836,21,Here Comes the Boom (2012),Action|Comedy
5608,12,"Das Experiment (Experiment, The) (2001)",Drama|Thriller
1172,6,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama
48774,18,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller
33660,22,Cinderella Man (2005),Drama|Romance
4235,6,Amores Perros (Love's a Bitch) (2000),Drama|Thriller
69275,22,Dead Snow (Død snø) (2009),Action|Adventure|Comedy|Horror
67197,9,Knowing (2009),Action|Drama|Mystery|Sci-Fi|Thriller
7076,17,Bullitt (1968),Action|Crime|Drama|Thriller
1351,7,Blood and Wine (Blood & Wine) (1996),Crime|Drama|Thriller
1132,20,Manon of the Spring (Manon des sources) (1986),Drama
43917,2,Eight Below (2006),Action|Adventure|Drama|Romance
26743,21,Only Yesterday (Omohide poro poro) (1991),Animation|Drama
3036,12,"Quest for Fire (Guerre du feu, La) (1981)",Adventure|Drama
2867,17,Fright Night (1985),Comedy|Horror|Thriller
3599,20,Anchors Aweigh (1945),Comedy|Musical
3624,0,Shanghai Noon (2000),Action|Adventure|Comedy|Western
2779,16,Heaven Can Wait (1978),Comedy
8530,1,Dear Frankie (2004),Drama|Romance
2364,12,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)",Action|Horror|Sci-Fi|Thriller
1390,7,My Fellow Americans (1996),Comedy
4642,23,Hedwig and the Angry Inch (2000),Comedy|Drama|Musical
148626,17,"Big Short, The (2015)",Drama
3470,6,Dersu Uzala (1975),Adventure|Drama
4553,14,They Live (1988),Action|Sci-Fi|Thriller
968,4,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller
1301,5,Forbidden Planet (1956),Drama|Sci-Fi
973,9,Meet John Doe (1941),Comedy|Drama
92046,18,Contact High (2009),Comedy
1015,15,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama
32031,3,Robots (2005),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX
6464,4,Good Burger (1997),Children|Comedy
102686,20,"Hangover Part III, The (2013)",Comedy
111622,24,Begin Again (2013),Comedy|Romance
3813,20,Interiors (1978),Drama
179813,29,LBJ (2017),Drama
1025,10,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical
3173,20,Any Given Sunday (1999),Drama
1722,17,Tomorrow Never Dies (1997),Action|Adventure|Thriller
4155,10,Sweet November (2001),Drama|Romance
8783,17,"Village, The (2004)",Drama|Mystery|Thriller
59501,25,"Chronicles of Narnia: Prince Caspian, The (2008)",Adventure|Children|Fantasy
6787,20,All the President's Men (1976),Drama|Thriller
3016,12,Creepshow (1982),Horror
443,5,,
6820,2,Ginger Snaps (2000),Drama|Horror|Thriller
86066,24,Playing the Victim (Izobrazhaya zhertvu) (2006),Comedy
94953,13,Wanderlust (2012),Comedy
40581,3,Just Friends (2005),Comedy|Romance
84392,4,"Lincoln Lawyer, The (2011)",Crime|Drama|Thriller
163639,0,DC Super Hero Girls: Hero of the Year (2016),Animation
49274,24,Happy Feet (2006),Adventure|Animation|Children|Comedy|IMAX
3260,9,Howards End (1992),Drama
4190,10,Elmer Gantry (1960),Drama
3707,9,9 1/2 Weeks (Nine 1/2 Weeks) (1986),Drama|Romance
5993,2,Max (2002),Drama
7046,16,"Witches of Eastwick, The (1987)",Comedy|Fantasy|Horror|Thriller
47465,1,Tideland (2005),Drama|Fantasy|Thriller
130490,0,Insurgent (2015),Action|Sci-Fi|Thriller
3727,16,Near Dark (1987),Horror|Western
83132,19,"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)",Animation|Children|Fantasy
49772,24,"Painted Veil, The (2006)",Drama|Romance
2949,9,Dr. No (1962),Action|Adventure|Thriller
44974,12,Hard Candy (2005),Drama|Thriller
66203,0,He's Just Not That Into You (2009),Comedy|Drama|Romance
5363,4,"New Guy, The (2002)",Comedy
4069,19,"Wedding Planner, The (2001)",Comedy|Romance
2747,8,"Little Shop of Horrors, The (1960)",Comedy|Horror
731,15,Heaven's Prisoners (1996),Crime|Thriller
8866,14,Wimbledon (2004),Comedy|Romance
801,9,Harriet the Spy (1996),Children|Comedy
88593,7,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae) (2010)",Crime|Drama|Thriller
6296,22,"Mighty Wind, A (2003)",Comedy|Musical
3684,2,"Fabulous Baker Boys, The (1989)",Drama|Romance
1116,29,"Single Girl, A (Fille seule, La) (1995)",Drama
1922,11,Whatever (1998),Drama
1608,20,Air Force One (1997),Action|Thriller
44709,18,Akeelah and the Bee (2006),Drama
134252,24,That Munchhausen (1979),Comedy|Drama|Fantasy
132046,16,Tomorrowland (2015),Action|Adventure|Children|Mystery|Sci-Fi
2822,1,Medicine Man (1992),Adventure|Romance
2478,10,¡Three Amigos! (1986),Comedy|Western
6001,29,"King of Comedy, The (1983)",Comedy|Drama
77191,16,Death at a Funeral (2010),Comedy
990,14,Maximum Risk (1996),Action|Adventure|Thriller
2013,9,"Poseidon Adventure, The (1972)",Action|Adventure|Drama
4333,5,Throw Momma from the Train (1987),Comedy|Crime
90531,22,Shame (2011),Drama
6542,2,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War
2363,15,Godzilla (Gojira) (1954),Drama|Horror|Sci-Fi
2328,4,Vampires (1998),Horror|Western
2844,11,"Minus Man, The (1999)",Drama|Mystery
2824,11,On the Ropes (1999),Documentary|Drama
2231,4,Rounders (1998),Drama
3615,22,Dinosaur (2000),Adventure|Animation|Children
2504,3,200 Cigarettes (1999),Comedy|Drama
25750,1,Sherlock Jr. (1924),Comedy|Fantasy|Romance
8907,24,Shark Tale (2004),Animation|Children|Comedy
45662,2,"Omen, The (2006)",Horror|Thriller
94503,13,"Decoy Bride, The (2011)",Comedy|Romance
2182,1,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller
2664,10,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller
6350,2,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi
2247,1,Married to the Mob (1988),Comedy
6104,1,Monty Python Live at the Hollywood Bowl (1982),Comedy
7154,5,Mona Lisa Smile (2003),Drama|Romance
99764,21,It's Such a Beautiful Day (2012),Animation|Comedy|Drama|Fantasy|Sci-Fi
90866,16,Hugo (2011),Children|Drama|Mystery
8607,15,Tokyo Godfathers (2003),Adventure|Animation|Drama
30825,0,Meet the Fockers (2004),Comedy
1498,9,Inventing the Abbotts (1997),Drama|Romance
4010,29,Brewster's Millions (1985),Comedy
2143,15,Legend (1985),Adventure|Fantasy|Romance
3635,24,"Spy Who Loved Me, The (1977)",Action|Adventure|Thriller
5272,11,Time Out (L'emploi du temps) (2001),Drama
86059,21,Hop (2011),Animation|Children|Comedy
7169,14,Chasing Liberty (2004),Comedy|Romance
99114,6,Django Unchained (2012),Action|Drama|Western
66934,2,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi
93006,13,"Very Potter Musical, A (2009)",Comedy|Musical
3668,7,Romeo and Juliet (1968),Drama|Romance
2903,17,Psycho III (1986),Horror|Thriller
902,2,Breakfast at Tiffany's (1961),Drama|Romance
55269,22,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama
157172,16,Wizards of the Lost Kingdom II (1989),Action|Fantasy
64983,2,Valkyrie (2008),Drama|Thriller|War
179817,7,Darkest Hour (2017),Drama|War
26195,7,Sympathy for the Devil (1968),Documentary|Musical
37727,2,Flightplan (2005),Action|Drama|Thriller
5139,2,"Bad News Bears, The (1976)",Comedy
2116,17,"Lord of the Rings, The (1978)",Adventure|Animation|Children|Fantasy
63312,18,Krabat (2008),Drama|Fantasy
5959,22,Narc (2002),Crime|Drama|Thriller
1678,12,"Joy Luck Club, The (1993)",Drama|Romance
77364,22,"Losers, The (2010)",Action|Adventure|Drama|Mystery|Thriller
1564,15,For Roseanna (Roseanna's Grave) (1997),Comedy|Drama|Romance
5339,8,Husbands and Wives (1992),Comedy|Drama
47640,16,Beerfest (2006),Comedy
59258,13,Baby Mama (2008),Comedy
2036,2,Blank Check (1994),Children|Comedy
2095,17,"Shaggy D.A., The (1976)",Children|Comedy
4970,1,"Blue Angel, The (Blaue Engel, Der) (1930)",Drama
3744,22,Shaft (2000),Action|Crime|Thriller
65230,0,Marley & Me (2008),Comedy|Drama
33834,4,Land of the Dead (2005),Action|Horror|Thriller
4159,16,3000 Miles to Graceland (2001),Action|Thriller
3440,16,Teenage Mutant Ninja Turtles III (1993),Action|Adventure|Children|Comedy|Fantasy
1680,5,Sliding Doors (1998),Drama|Romance
194,18,Smoke (1995),Comedy|Drama
2891,29,"Happy, Texas (1999)",Comedy
180985,21,The Greatest Showman (2017),Drama
2953,19,Home Alone 2: Lost in New York (1992),Children|Comedy
4526,10,My Stepmother Is an Alien (1988),Comedy|Romance|Sci-Fi
91535,4,"Bourne Legacy, The (2012)",Action|Adventure|Drama|Thriller|IMAX
4065,14,Foxy Brown (1974),Action|Crime|Drama
1188,7,Strictly Ballroom (1992),Comedy|Romance
5026,17,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)",Action|Mystery|Thriller
8966,5,Kinsey (2004),Drama
2600,2,eXistenZ (1999),Action|Sci-Fi|Thriller
5106,0,Crossroads (2002),Comedy|Musical|Romance
175303,17,It (2017),Horror
163645,5,Hacksaw Ridge (2016),Drama|War
707,18,Mulholland Falls (1996),Crime|Drama|Thriller
3271,22,Of Mice and Men (1992),Drama
6062,6,Lost in La Mancha (2002),Documentary
3214,9,American Flyers (1985),Drama
64993,24,5 Centimeters per Second (Byôsoku 5 senchimêtoru) (2007),Animation|Drama|Romance
7121,10,Adam's Rib (1949),Comedy|Romance
34536,2,The Great Raid (2005),Action|Drama|War
1603,17,Mimic (1997),Horror|Sci-Fi|Thriller
2169,17,Dead Man on Campus (1998),Comedy
3928,1,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror
68791,12,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller
74530,8,Percy Jackson & the Olympians: The Lightning Thief (2010),Adventure|Fantasy
102481,4,"Internship, The (2013)",Comedy
108932,9,The Lego Movie (2014),Action|Adventure|Animation|Children|Comedy|Fantasy
4533,15,"Return of the Living Dead, The (1985)",Comedy|Horror|Sci-Fi
3181,14,Titus (1999),Drama
114670,22,Tusk (2014),Comedy|Drama|Horror
6807,14,Monty Python's The Meaning of Life (1983),Comedy
56757,19,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller
4124,24,Jaws: The Revenge (1987),Horror|Thriller
2908,25,Boys Don't Cry (1999),Drama
34437,22,Broken Flowers (2005),Comedy|Drama
1895,4,Can't Hardly Wait (1998),Comedy|Drama|Romance
836,25,Chain Reaction (1996),Action|Adventure|Thriller
73106,13,American Pie Presents: The Book of Love (American Pie 7: The Book of Love) (2009),Comedy
1292,9,Being There (1979),Comedy|Drama
41627,7,Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu) (1967),Action|Drama
6530,14,"Tenant, The (Locataire, Le) (1976)",Drama|Horror|Mystery|Thriller
90603,18,Batman: Year One (2011),Action|Animation|Crime
96610,5,Looper (2012),Action|Crime|Sci-Fi
4681,32,"War of the Roses, The (1989)",Comedy|Drama
3784,10,"Kid, The (2000)",Comedy|Fantasy
135456,7,Ghost in the Shell: Stand Alone Complex - The Laughing Man (2005),Action|Animation|Crime|Sci-Fi
5530,17,Simone (S1m0ne) (2002),Comedy|Drama|Fantasy|Sci-Fi
5784,17,Ghost Ship (2002),Horror
8869,2,First Daughter (2004),Comedy|Romance
126,18,"NeverEnding Story III, The (1994)",Adventure|Children|Fantasy
6012,17,"Guy Thing, A (2003)",Comedy|Romance
131480,16,Poker Night (2014),Action|Crime|Thriller
175569,2,Wind River (2017),Action|Crime|Mystery|Thriller
96488,29,Searching for Sugar Man (2012),Documentary
7899,32,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),Action
3506,15,North Dallas Forty (1979),Comedy|Drama
90249,22,Real Steel (2011),Action|Drama|Sci-Fi|IMAX
92535,18,Louis C.K.: Live at the Beacon Theater (2011),Comedy
1287,17,Ben-Hur (1959),Action|Adventure|Drama
6566,29,Spy Kids 3-D: Game Over (2003),Action|Adventure|Children
111364,22,Godzilla (2014),Action|Adventure|Sci-Fi|IMAX
6538,2,Swimming Pool (2003),Drama|Mystery|Thriller
6337,2,Owning Mahowny (2003),Crime|Drama|Thriller
117867,22,'71 (2014),Action|Drama|Thriller|War
96110,2,"Campaign, The (2012)",Comedy
2880,15,Armour of God (Long xiong hu di) (1987),Action|Adventure|Comedy
161032,7,The Grandmother (1970),Action|Drama
5451,12,Pumpkin (2002),Comedy|Drama|Romance
3198,18,Papillon (1973),Crime|Drama
2135,12,Doctor Dolittle (1967),Adventure|Children|Musical
105355,5,Blue Is the Warmest Color (La vie d'Adèle) (2013),Drama|Romance
37733,22,"History of Violence, A (2005)",Action|Crime|Drama|Thriller
6884,17,Veronica Guerin (2003),Crime|Drama|Thriller
52435,4,How the Grinch Stole Christmas! (1966),Animation|Comedy|Fantasy|Musical
3061,13,Holiday Inn (1942),Comedy|Musical
6765,18,Under the Tuscan Sun (2003),Comedy|Drama|Romance
48414,17,Open Season (2006),Adventure|Animation|Children|Comedy|IMAX
2087,2,Peter Pan (1953),Animation|Children|Fantasy|Musical
98154,19,Lincoln (2012),Drama|War
991,2,Michael Collins (1996),Drama
55995,22,Beowulf (2007),Action|Adventure|Animation|Fantasy|IMAX
1330,15,April Fool's Day (1986),Horror
2577,11,Metroland (1997),Comedy|Drama
67734,22,Adventureland (2009),Comedy|Drama
4345,2,"Anniversary Party, The (2001)",Drama
5584,17,Ernest Goes to Jail (1990),Comedy
1953,17,"French Connection, The (1971)",Action|Crime|Thriller
635,2,"Family Thing, A (1996)",Comedy|Drama
2492,20,20 Dates (1998),Comedy|Romance
84189,6,I Spit on Your Grave (2010),Crime|Horror|Thriller
2010,15,Metropolis (1927),Drama|Sci-Fi
51562,6,Babylon 5: The Gathering (1993),Sci-Fi
25999,1,The Wild One (1953),Drama
71745,22,Where the Wild Things Are (2009),Adventure|Children|Drama|Fantasy|IMAX
43919,25,Date Movie (2006),Comedy|Romance
26422,18,Hair (1979),Comedy|Drama|Musical
3100,2,"River Runs Through It, A (1992)",Drama
3024,12,Piranha (1978),Horror|Sci-Fi
1267,11,"Manchurian Candidate, The (1962)",Crime|Thriller|War
2366,9,King Kong (1933),Action|Adventure|Fantasy|Horror
1537,22,Shall We Dance? (Shall We Dansu?) (1996),Comedy|Drama|Romance
91869,25,Being Elmo: A Puppeteer's Journey (2011),Documentary
2266,0,"Butcher's Wife, The (1991)",Comedy|Romance
9005,3,Fire in the Sky (1993),Drama|Mystery|Sci-Fi
5254,19,Blade II (2002),Action|Horror|Thriller
7482,29,Enter the Dragon (1973),Action|Crime
4446,5,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi
3251,9,Agnes of God (1985),Drama|Mystery
1464,17,Lost Highway (1997),Crime|Drama|Fantasy|Film-Noir|Mystery|Romance
7155,22,Calendar Girls (2003),Comedy
5878,24,Talk to Her (Hable con Ella) (2002),Drama|Romance
26539,7,Death of a Salesman (1985),Drama
3618,14,Small Time Crooks (2000),Comedy|Crime
73881,5,3 Idiots (2009),Comedy|Drama|Romance
56805,13,Walk Hard: The Dewey Cox Story (2007),Comedy|Musical
3797,20,"In Crowd, The (2000)",Thriller
27660,14,"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi
62081,6,Eagle Eye (2008),Action|Crime|Thriller|IMAX
403,6,,
4066,11,I'm Gonna Git You Sucka (1988),Action|Comedy
5988,2,Quicksilver (1986),Drama
51575,2,Wild Hogs (2007),Adventure|Comedy
692,16,Solo (1996),Action|Sci-Fi|Thriller
4641,6,Ghost World (2001),Comedy|Drama
3598,18,Hamlet (2000),Crime|Drama|Romance|Thriller
1103,20,Rebel Without a Cause (1955),Drama
69469,13,Garfield's Pet Force (2009),Animation
26386,16,High Anxiety (1977),Comedy|Thriller
697,14,Feeling Minnesota (1996),Drama|Romance
7215,32,To Have and Have Not (1944),Adventure|Drama|Romance|Thriller|War
27370,19,Late Night Shopping (2001),Comedy
2068,20,Fanny and Alexander (Fanny och Alexander) (1982),Drama|Fantasy|Mystery
27704,4,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),Action|Drama|Thriller|War
5704,15,Without Warning (a.k.a. Alien Warning) (a.k.a. It Came Without Warning) (1980),Horror|Sci-Fi
86293,22,Arthur (2011),Comedy
4432,9,Sweet Smell of Success (1957),Drama|Film-Noir
3915,7,Girlfight (2000),Drama
111795,16,Million Dollar Arm (2014),Comedy|Drama
4040,3,Don't Tell Mom the Babysitter's Dead (1991),Comedy
70183,29,"Ugly Truth, The (2009)",Comedy|Drama|Romance
55071,1,No End in Sight (2007),Documentary
39869,1,Manderlay (2005),Drama
70599,4,"Time Traveler's Wife, The (2009)",Drama|Romance|Sci-Fi
85179,9,Summer Wars (Samâ wôzu) (2009),Adventure|Animation|Comedy|Sci-Fi
2420,9,"Karate Kid, The (1984)",Drama
7311,32,"Goodbye, Mr. Chips (1939)",Drama|Romance
111781,18,Mission: Impossible - Rogue Nation (2015),Action|Adventure|Thriller
4153,10,Down to Earth (2001),Comedy|Fantasy|Romance
4294,18,"5,000 Fingers of Dr. T, The (1953)",Children|Fantasy|Musical
5690,18,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War
105585,18,Machete Kills (Machete 2) (2013),Action|Crime|Thriller
2535,20,Earthquake (1974),Action|Drama|Thriller
55020,5,"Ten, The (2007)",Comedy
6448,18,"Flight of the Phoenix, The (1965)",Action|Adventure|Drama
3997,24,Dungeons & Dragons (2000),Action|Adventure|Comedy|Fantasy
4296,1,Love Story (1970),Drama|Romance
2349,7,Mona Lisa (1986),Comedy|Thriller
138210,22,13 Hours (2016),Drama
86721,12,Idiots and Angels (2008),Animation|Drama|Fantasy
30850,6,"Merchant of Venice, The (2004)",Drama
45728,21,Clerks II (2006),Comedy
8373,8,"Stepford Wives, The (2004)",Comedy|Fantasy|Thriller
149352,22,Daddy's Home (2015),Comedy
173209,2,War Machine (2017),Comedy|Drama|War
127108,2,Brooklyn (2015),Drama|Romance
179427,13,Dane Cook: Troublemaker (2014),Comedy
70336,9,G.I. Joe: The Rise of Cobra (2009),Action|Adventure|Sci-Fi|Thriller
122884,22,Insidious: Chapter 3 (2015),Fantasy|Horror|Thriller
2083,16,"Muppet Christmas Carol, The (1992)",Children|Comedy|Musical
2932,11,Days of Heaven (1978),Drama
6852,1,In Cold Blood (1967),Crime|Drama
7310,22,Raw Deal (1986),Action
110553,16,The Amazing Spider-Man 2 (2014),Action|Sci-Fi|IMAX
2322,20,Soldier (1998),Action|Sci-Fi|War
6565,7,Seabiscuit (2003),Drama
85316,24,Winnie the Pooh and Tigger Too (1974),Animation|Children
3978,7,"Legend of Bagger Vance, The (2000)",Drama|Romance
2126,2,Snake Eyes (1998),Action|Crime|Mystery|Thriller
1719,7,"Sweet Hereafter, The (1997)",Drama
3102,20,Jagged Edge (1985),Crime|Romance|Thriller
851,17,Basquiat (1996),Drama
4080,12,Baby Boom (1987),Comedy
4649,0,Wet Hot American Summer (2001),Comedy
8957,24,Saw (2004),Horror|Mystery|Thriller
7064,1,Beauty and the Beast (La belle et la bête) (1946),Drama|Fantasy
26409,16,"Clonus Horror, The (1979)",Horror|Sci-Fi
3794,2,Chuck & Buck (2000),Comedy|Drama
2292,7,Overnight Delivery (1998),Comedy|Romance
5617,22,Secretary (2002),Comedy|Drama|Romance
139644,2,Sicario (2015),Crime|Drama|Mystery
2321,7,Pleasantville (1998),Comedy|Drama|Fantasy
103249,5,World War Z (2013),Action|Drama|Horror|IMAX
58554,24,"Class, The (Klass) (2007)",Drama
86548,0,Water for Elephants (2011),Drama|Romance
2114,3,"Outsiders, The (1983)",Drama
627,7,"Last Supper, The (1995)",Drama|Thriller
63540,29,Beverly Hills Chihuahua (2008),Adventure|Children|Comedy
3667,15,Rent-A-Cop (1988),Action|Comedy|Crime
31364,15,Memories of Murder (Salinui chueok) (2003),Crime|Drama|Mystery|Thriller
5046,2,Impostor (2002),Action|Drama|Sci-Fi|Thriller
81562,6,127 Hours (2010),Adventure|Drama|Thriller
1970,20,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror|Thriller
2178,7,Frenzy (1972),Thriller
51931,7,Reign Over Me (2007),Drama
26974,12,Gummo (1997),Drama
142456,21,The Brand New Testament (2015),(no genres listed)
3060,17,"Commitments, The (1991)",Comedy|Drama|Musical
177615,15,Lady Bird (2017),Comedy
3475,1,"Place in the Sun, A (1951)",Drama|Romance
3788,2,Blow-Up (Blowup) (1966),Drama|Mystery
112623,10,Dawn of the Planet of the Apes (2014),Sci-Fi
4865,24,From Hell (2001),Crime|Horror|Mystery|Thriller
1396,2,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi
2808,14,Universal Soldier (1992),Action|Sci-Fi
547,20,Surviving the Game (1994),Action|Adventure|Thriller
82641,22,"One-Armed Swordsman, The (Dubei dao) (1967)",Action|Drama
4482,17,"Bright Lights, Big City (1988)",Drama
6619,0,Uptown Girls (2003),Comedy
4433,11,Written on the Wind (1956),Drama
67087,2,"I Love You, Man (2009)",Comedy
74789,24,Alice in Wonderland (2010),Adventure|Fantasy|IMAX
4467,20,"Adventures of Baron Munchausen, The (1988)",Adventure|Comedy|Fantasy
2313,5,"Elephant Man, The (1980)",Drama
2861,17,For Love of the Game (1999),Comedy|Drama
88405,5,Friends with Benefits (2011),Comedy|Romance
128087,13,Trinity and Sartana Are Coming (1972),Comedy|Western
46974,16,World Trade Center (2006),Drama
33681,18,"Adventures of Sharkboy and Lavagirl 3-D, The (2005)",Action|Adventure|Children|Fantasy
55577,12,Saw IV (2007),Crime|Horror|Thriller
840,17,House Arrest (1996),Children|Comedy
86892,25,The Man from Nowhere (2010),Action|Crime|Thriller
6348,7,Breakin' 2: Electric Boogaloo (1984),Musical
33615,8,Madagascar (2005),Adventure|Animation|Children|Comedy
27020,6,Gia (1998),Drama|Romance
4909,2,"Incredible Shrinking Woman, The (1981)",Comedy|Sci-Fi
133802,22,Slow West (2015),Action|Thriller|Western
143559,13,L.A. Slasher (2015),Comedy|Crime|Fantasy
41769,25,Mozart and the Whale (2005),Comedy|Drama|Romance
39444,2,"Weather Man, The (2005)",Comedy|Drama
98491,24,Paperman (2012),Animation|Comedy|Romance
83827,29,Marwencol (2010),Documentary
171765,2,Okja (2017),Action|Adventure|Drama|Sci-Fi
90353,12,Beautiful Boy (2010),Drama
4321,18,City Slickers (1991),Comedy|Western
3809,17,What About Bob? (1991),Comedy
2109,20,"Jerk, The (1979)",Comedy
69644,13,Ice Age: Dawn of the Dinosaurs (2009),Action|Adventure|Animation|Children|Comedy|Romance
1468,9,Booty Call (1997),Comedy|Romance
7222,19,Reefer Madness (a.k.a. Tell Your Children) (1938),Comedy|Drama
86345,5,Louis C.K.: Hilarious (2010),Comedy
4251,17,Chopper (2000),Drama|Thriller
1055,14,Shadow Conspiracy (1997),Thriller
71264,22,Cloudy with a Chance of Meatballs (2009),Animation|Children|Fantasy|IMAX
3396,7,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical
8157,7,Jin Roh: The Wolf Brigade (Jin-Rô) (1998),Animation|Fantasy|Thriller
49013,13,"Santa Clause 3: The Escape Clause, The (2006)",Comedy|Fantasy
3526,0,Parenthood (1989),Comedy|Drama
6800,5,Cobra (1986),Action|Crime
8955,1,Undertow (2004),Crime|Drama|Thriller
62155,25,Nick and Norah's Infinite Playlist (2008),Comedy|Drama|Romance
5221,7,Harrison's Flowers (2000),Drama
26704,2,State of Grace (1990),Crime|Drama|Thriller
158238,22,The Nice Guys (2016),Crime|Mystery|Thriller
52241,17,"Lookout, The (2007)",Crime|Drama|Thriller
139859,7,Ghost in the Shell Arise - Border 2: Ghost Whispers (2013),Action|Animation|Sci-Fi|Thriller
72224,2,Gentlemen Broncos (2009),Comedy
1827,17,"Big One, The (1997)",Comedy|Documentary
1976,9,Friday the 13th Part 3: 3D (1982),Horror
7460,22,Coffee and Cigarettes (2003),Comedy|Drama
4211,14,Reversal of Fortune (1990),Drama
45950,24,"Inconvenient Truth, An (2006)",Documentary
1835,17,City of Angels (1998),Drama|Fantasy|Romance
27618,17,"Sound of Thunder, A (2005)",Action|Adventure|Drama|Sci-Fi|Thriller
449,18,Fear of a Black Hat (1994),Comedy
8581,17,Pirates of Silicon Valley (1999),Documentary|Drama
1967,7,Labyrinth (1986),Adventure|Fantasy|Musical
399,20,,
